source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies,sha256,split,group_key
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Female1Walking_c3d/B9 - walk turn left (90)_poses.npz,ACCAD,ACCAD/Female1Walking_c3d,1139808,120.0,852,7.1,156,10.0,0,0,0,007c9c65fe7aabd228d17dfb423fe9caa213530f5cb25c5c7ae454f51aab7d70,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A1 - Stand_poses.npz,ACCAD,ACCAD/Male1General_c3d,996848,120.0,745,6.208333333333333,156,10.0,0,0,0,5f59e72effab914097d5ab99a8b4750bc92df8c2b28ed4987b7b75e77f05d27d,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A10 -  Lie Down to Crouch_poses.npz,ACCAD,ACCAD/Male1General_c3d,1207936,120.0,903,7.525,156,10.0,0,0,0,3f251c362d1cb71772d7ba1800b256716bbcfbe35437020f9db9ad9f0e13bde5,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A11 -   Military Crawl Forward_poses.npz,ACCAD,ACCAD/Male1General_c3d,1703592,120.0,1274,10.616666666666667,156,10.0,0,0,0,8f919f8879dec5fea657e660baaad0950f5079744804a9c76192c21b4ae27be1,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A12 -   Military Crawl Backwards_poses.npz,ACCAD,ACCAD/Male1General_c3d,2638792,120.0,1974,16.45,156,10.0,0,0,0,b6ff8cbe05b537ca6951decc770c92ea927f42805befb7832bc57e0bc7453934,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A2 - Sway t2_poses.npz,ACCAD,ACCAD/Male1General_c3d,1503192,120.0,1124,9.366666666666667,156,10.0,0,0,0,0d41b99efb9471a8d968c86cc9a38c507dc9886213316ae4024eb7c74ba403b8,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A2 - Sway t3_poses.npz,ACCAD,ACCAD/Male1General_c3d,1559304,120.0,1166,9.716666666666667,156,10.0,0,0,0,fc84f53bfcab6661cd3494c18cb07ae6ef6ee307f0689e14f64cd189fb163e98,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A2 - Sway_poses.npz,ACCAD,ACCAD/Male1General_c3d,1449752,120.0,1084,9.033333333333333,156,10.0,0,0,0,03ca09278882d39134c9a656a6f3cbfd00824131b5850f4002dc6e9942a71d9f,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A3 - Swing Arms While Stand_poses.npz,ACCAD,ACCAD/Male1General_c3d,920696,120.0,688,5.733333333333333,156,10.0,0,0,0,20f40cd09d4643784f8d3bd68173f875cb36c12c424a55924c860a8c597be376,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A4 - Look Around_poses.npz,ACCAD,ACCAD/Male1General_c3d,2557296,120.0,1913,15.941666666666666,156,10.0,0,0,0,d3111577d94cc1a662923a100a6f321e9f35e6b7ec33e029147f71f4eb34f8ef,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A5 - Pick Up Box_poses.npz,ACCAD,ACCAD/Male1General_c3d,755032,120.0,564,4.7,156,10.0,0,0,0,b1ad5bee0f7cad13adfc3dff72f544e2196c04114f1b883df78c5594a320baa0,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A6 - Lift Box_poses.npz,ACCAD,ACCAD/Male1General_c3d,792440,120.0,592,4.933333333333334,156,10.0,0,0,0,89cfd46c86462bb4d6aaf4dda8a0b4971c0fa7f65023216519edcd11955f2cc4,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A7 - Crouch_poses.npz,ACCAD,ACCAD/Male1General_c3d,959440,120.0,717,5.975,156,10.0,0,0,0,97f95c4c8f286a776e920d5b31c5dc258f64e00e4d1722b7361063646a6e00f5,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A8 -  Crourch to Lie (forward)_poses.npz,ACCAD,ACCAD/Male1General_c3d,1059640,120.0,792,6.6,156,10.0,0,0,0,7289af0eefa493f7a1976bc96a12c54adc170ed5f3596963d8b0ded2367bac86,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A8 - Crouch to Lie Down_poses.npz,ACCAD,ACCAD/Male1General_c3d,1266720,120.0,947,7.891666666666667,156,10.0,0,0,0,cab23c90ea7375f93f6f5ae1bc2e1ccd40f9a04d66a83f15eaf70be62c9c919c,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A9 -   Lie (forward) t2_poses.npz,ACCAD,ACCAD/Male1General_c3d,1328176,120.0,993,8.275,156,10.0,0,0,0,fef7ad356509384bc6bc0f659aa298bf1b73dae9d50e12ef21ccfead5f0d5fcc,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A9 -   Lie (forward)_poses.npz,ACCAD,ACCAD/Male1General_c3d,379616,120.0,283,2.3583333333333334,156,10.0,0,0,0,e10fbe90516ead5b21287850bc708a329aff3d71b5a8a586c0e657df92b61026,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1General_c3d/General A9 -  Lie Down_poses.npz,ACCAD,ACCAD/Male1General_c3d,1865248,120.0,1395,11.625,156,10.0,0,0,0,2655a83a395206258de4e126084e4dddede278e4886555e6239c681c0162063e,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Running_c3d/Run C24 - quick side step left_poses.npz,ACCAD,ACCAD/Male1Running_c3d,477144,120.0,356,2.966666666666667,156,10.0,0,0,0,b5f5d4048dabb2d765ba9255b0f8d23840f96b32eefe6c6ef40479b53f347844,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Running_c3d/Run C25 - quick side step right_poses.npz,ACCAD,ACCAD/Male1Running_c3d,533256,120.0,398,3.316666666666667,156,10.0,0,0,0,9af31b9c6b15ae7fb7124b970d87e4b38a43c1ce1bed17cf51515312b397c0c3,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Male1 Cal_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,482488,120.0,360,3.0,156,10.0,0,0,0,2c2949cf15cd71d39539acef63526a897ecae88572572c34f30a3dcd5f0da0eb,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B10 - Walk turn left 45_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,1352224,120.0,1011,8.425,156,10.0,0,0,0,edb4f849f8a632190889701c4b9fbd12af48f518484edb68c883faff73984b03,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B13 - Walk turn right 45_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,1492504,120.0,1116,9.3,156,10.0,0,0,0,1c834f2078fba68dfe3b1b444e08b8e729abdf1c52d85b60ea74caafc46e389d,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B15 - Walk turn around_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,1827840,120.0,1367,11.391666666666667,156,10.0,0,0,0,d52a0127086fe0564c7dfbefe4aea180e246bcf1ba68c9aeb89ec68d2da49ee3,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B16 - Walk turn change_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,1944072,120.0,1454,12.116666666666667,156,10.0,0,0,0,42cc07cc01eb96130cab68d73693e36f1c224b5d37501ae3b2bac938445ce6a8,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B17 - Walk 2 hop 2 walk_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,1309472,120.0,979,8.158333333333333,156,10.0,0,0,0,29e77013ad3cf3a38c1efe81fe34adfb835d3247eccf749d6bd28f50e43b8b2f,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B21 - Put Down Box to walk_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,1117088,120.0,835,6.958333333333333,156,10.0,0,0,0,550df3498a62eed63e86486b8dc7607a3dd5bc51ff95f40d0a1b7eb9dee005b3,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B22 - Side step left_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,743008,120.0,555,4.625,156,10.0,0,0,0,cb52975888242ccdcb6be7ac64355e912111ead358b37ba3bedeb3c85b3a7f7a,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B23 - Side step right_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,576008,120.0,430,3.5833333333333335,156,10.0,0,0,0,9b9d142e72fa038c73979d23fb1efc54a672a41d7c21ab2c3ca029cda0611d40,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male1Walking_c3d/Walk B4 - Stand to Walk Back_poses.npz,ACCAD,ACCAD/Male1Walking_c3d,2079008,120.0,1555,12.958333333333334,156,10.0,0,0,0,eed3d48a4d23dc657f05af67c7deedae6a5ac83c4eeccba7961c7c21ebbb1a68,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A1- Stand_poses.npz,ACCAD,ACCAD/Male2General_c3d,612080,120.0,457,3.808333333333333,156,10.0,0,0,0,7f72022b2adc86b16bc7e2768cf1208a7cd35f877484de67478f5a8a2887fc31,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A10- Lie to crouch_poses.npz,ACCAD,ACCAD/Male2General_c3d,761712,120.0,569,4.741666666666666,156,10.0,0,0,0,ea194c34825502f5d1a75b1cfa493484381fe5e1433702b9396f0946b2147ca1,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A11- Crawl_poses.npz,ACCAD,ACCAD/Male2General_c3d,2135120,120.0,1597,13.308333333333334,156,10.0,0,0,0,68b226230687413762cfd018ca4d550daac9a18f7b0e47d25032ce01bb65c1c8,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A12- Crawl Backwards_poses.npz,ACCAD,ACCAD/Male2General_c3d,2728304,120.0,2041,17.008333333333333,156,10.0,0,0,0,9d3560c60686c3f0a5b4ad16e4931336b24a1879df0cc3a2b084e2526ef7c6e1,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A2- Sway_poses.npz,ACCAD,ACCAD/Male2General_c3d,1711608,120.0,1280,10.666666666666666,156,10.0,0,0,0,28737bae12da74504302d0f259617721069f9fb5fa5f5fc756a9fe995dddeafb,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A3- Swing arms_poses.npz,ACCAD,ACCAD/Male2General_c3d,1710272,120.0,1279,10.658333333333333,156,10.0,0,0,0,0763696312dd50c33cbf0ba267a3b600fe799b435bba61da312588a515f9a918,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A4- Look Around_poses.npz,ACCAD,ACCAD/Male2General_c3d,2574664,120.0,1926,16.05,156,10.0,0,0,0,1c09eef55f4045327dddffa5bcab69fecdb37ab8c5daa40055b8079e2041867e,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A5- Pick up box_poses.npz,ACCAD,ACCAD/Male2General_c3d,960776,120.0,718,5.983333333333333,156,10.0,0,0,0,d372a3e47bc5624b6ab9944fc142261c4593d001a304d7f5cbb984a8744b1aaa,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A6- Box lift_poses.npz,ACCAD,ACCAD/Male2General_c3d,1779744,120.0,1331,11.091666666666667,156,10.0,0,0,0,8133612b66e128e31099e24d34764acc90315859f330c8077293618e32fd9140,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A7- Crouch_poses.npz,ACCAD,ACCAD/Male2General_c3d,709608,120.0,530,4.416666666666667,156,10.0,0,0,0,7547de895001ce07ce611377add676210ceebcda91d13c41f3d53d2d88b9dbdf,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A8- Crouch to Lie_poses.npz,ACCAD,ACCAD/Male2General_c3d,920696,120.0,688,5.733333333333333,156,10.0,0,0,0,7c9f893ed617dbfd8e9b5ba974c0132fb4ea00eacda750c43afc96e4c6c7d4ee,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/A9- Lie_poses.npz,ACCAD,ACCAD/Male2General_c3d,501192,120.0,374,3.1166666666666667,156,10.0,0,0,0,29f51440cf5f16b40464dfdd1877bea595c1543963371a098c34037c53f4412d,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2General_c3d/male2 Calibration_poses.npz,ACCAD,ACCAD/Male2General_c3d,482488,120.0,360,3.0,156,10.0,0,0,0,28839c272fa2a22a540a9296faf98d79bb8306ea277c00299c73b4482c87e360,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsExtended_c3d/Extended 1_poses.npz,ACCAD,ACCAD/Male2MartialArtsExtended_c3d,3218616,120.0,2408,20.066666666666666,156,10.0,0,0,0,48652a3a124f89b84b702368bd48842b55e61b4a697bc0c94244309f38fecc2c,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsExtended_c3d/Extended 2_poses.npz,ACCAD,ACCAD/Male2MartialArtsExtended_c3d,2844536,120.0,2128,17.733333333333334,156,10.0,0,0,0,735fb36d40fbbaf36a64bec14410903af36eec41410fdee7f0295a62bee25b19,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsExtended_c3d/Extended 3_poses.npz,ACCAD,ACCAD/Male2MartialArtsExtended_c3d,8499824,120.0,6361,53.00833333333333,156,10.0,0,0,0,9f8983a070cce34988221b5f4f3ff57d2ed348188288ae68b66342389a7ecbbc,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsExtended_c3d/Form 1_poses.npz,ACCAD,ACCAD/Male2MartialArtsExtended_c3d,2970120,120.0,2222,18.516666666666666,156,10.0,0,0,0,f63859254077feb1ea2f877adb8bca9c9ff84830ab3ee20dfc7b91dd7a1ce2e0,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G10-  roundhouse leading left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,421032,120.0,314,2.6166666666666667,156,10.0,0,0,0,ef428f478d745697a71d3163c9d0f9c7ee8d1f2f0a940913ebaada1ad7d7352e,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G11-  roundhouse leading right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,535928,120.0,400,3.3333333333333335,156,10.0,0,0,0,92950a810406fc8a9451e12dabe916b5baeb7e5ac4e574c4d09211f92d1c9fe5,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G12-  cresent left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,443744,120.0,331,2.7583333333333333,156,10.0,0,0,0,7996c374038dd6464da8d34ed6ac333ca181501b866259999521be78d6c8b3db,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G13-  cresent right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,418360,120.0,312,2.6,156,10.0,0,0,0,90c0a972c50ca22bb4d0b78d5e3ba70d2c73fd0a099a0e230827ab2c206b9a73,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G14-  roundhouse body left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,438400,120.0,327,2.725,156,10.0,0,0,0,7b5cb9c4452d8b4a317eb2831ca89c06dff0e877b432f51d0588895a6aaa18bb,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G15-  roundhouse body right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,473136,120.0,353,2.941666666666667,156,10.0,0,0,0,8b2c8dc4df28de7440738990a8078027fd1440bfa878fcf00de25285f92bf3f5,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G16-  double kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,637464,120.0,476,3.966666666666667,156,10.0,0,0,0,454fc358ab420ba4507429dc2b4cecbf80b63aabe6c478931bb3f3ce026cd149,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G17-  push kick left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,730984,120.0,546,4.55,156,10.0,0,0,0,8b80015e2a6b33b3bb1552b357514175f44883cba58dcfdc67ef7d82620f2bf0,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G18-  push kick right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,465120,120.0,347,2.8916666666666666,156,10.0,0,0,0,2490189a9b64895116f64e4336ed42fc4ec8e428db69cfc1c7176e8e20ce2439,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G19-  reverse spin cresent left t2_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,509208,120.0,380,3.1666666666666665,156,10.0,0,0,0,4e8ad2b52ea20fe3735535927fe36639abb10fd956cd80cac9f9536679a095ed,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G19-  reverse spin cresent left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,521232,120.0,389,3.2416666666666667,156,10.0,0,0,0,19208f1aa5ff3710f5055e23b4ccaadc3181110b1ce736f8ac1db3cdcfd1b140,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G2 - Sidekick leading left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,449088,120.0,335,2.7916666666666665,156,10.0,0,0,0,407e3abb70f716f9863601011603aacf819c6e1e2f214dc50ac136350a107455,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G20 -  reverse spin cresent right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,458440,120.0,342,2.85,156,10.0,0,0,0,e5d1c94533846efd6a07038eb3bbfd74d3fdd695aedb9570fae57cb4e0dad9fb,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G3 - Sidekick leading right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,319496,120.0,238,1.9833333333333334,156,10.0,0,0,0,be78f508b583fe8342cdb66837f28a27cafb966d3077003a3f748f20a5603888,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G3 - front kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,371600,120.0,277,2.308333333333333,156,10.0,0,0,0,eade3009d491b045680908e2098d68264bf5d9df962aeaf4e94945f5e49a5d6b,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G4 -spinning back kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,441072,120.0,329,2.7416666666666667,156,10.0,0,0,0,e994039669ff83be86b6082ad273343eea902428215b97ca3a1935f0c0d9a488,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G5 -  back kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,367592,120.0,274,2.283333333333333,156,10.0,0,0,0,2874d6393faba6106834b636a8c49c7e586c271e5627b850291e8d067a184917,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G6 -  axe kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,465120,120.0,347,2.8916666666666666,156,10.0,0,0,0,1b6b7db7eaa27d6d7f6c568d2859519742254490b002c1d42a23e4aea860ef2b,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G7 -  capoera_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,379616,120.0,283,2.3583333333333334,156,10.0,0,0,0,2246ed8203199880e10db1da690e6f1abc7c16f05cb8c93bb6f5b411a79acda2,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G8 -  roundhouse left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,411680,120.0,307,2.558333333333333,156,10.0,0,0,0,df184f6a99ccd7c4a4c6cce865812e914844c63016039230245ae4c7d42b6853,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G9 -  roundhouse right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,288768,120.0,215,1.7916666666666667,156,10.0,0,0,0,b8a6d35291ff011b285e6d7249e3c7345164846f3d227d06d45b5abb16d157d2,train,ACCAD_all_identity_aliases_train_only
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G9-  roundhouse right t2_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,453096,120.0,338,2.816666666666667,156,10.0,0,0,0,262d44d139790d2ac33f393854640587357cf9026c5b6dc22399fa7cb5ab5041,train,ACCAD_all_identity_aliases_train_only
