source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G20 -  reverse spin cresent right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,458440,120.0,342,2.85,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G3 - Sidekick leading right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,319496,120.0,238,1.9833333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G3 - front kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,371600,120.0,277,2.308333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G4 -spinning back kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,441072,120.0,329,2.7416666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G5 -  back kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,367592,120.0,274,2.283333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G6 -  axe kick_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,465120,120.0,347,2.8916666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G7 -  capoera_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,379616,120.0,283,2.3583333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G8 -  roundhouse left_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,411680,120.0,307,2.558333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G9 -  roundhouse right_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,288768,120.0,215,1.7916666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/G9-  roundhouse right t2_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,453096,120.0,338,2.816666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsKicks_c3d/male2 Subject Cal 2_poses.npz,ACCAD,ACCAD/Male2MartialArtsKicks_c3d,350224,120.0,261,2.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E1 -  Jab left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,534592,120.0,399,3.325,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E10 - body hook right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,400992,120.0,299,2.4916666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E11 - backfist left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,376944,120.0,281,2.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E11 - body hook right t2_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,394312,120.0,294,2.45,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E12 - backfist right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,392976,120.0,293,2.441666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E13 - body cross left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,307472,120.0,229,1.9083333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E14 - body cross left t2_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,350224,120.0,261,2.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E14 - body cross right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,394312,120.0,294,2.45,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E15 - body jab right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,276744,120.0,206,1.7166666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E16 - body jab left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,409008,120.0,305,2.5416666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E2 -  Jab right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,455768,120.0,340,2.8333333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E3 -  cross left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,525240,120.0,392,3.2666666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E4 -  cross right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,394312,120.0,294,2.45,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E5 -  hook left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,438400,120.0,327,2.725,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E6 -  hook right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,415688,120.0,310,2.5833333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E7 - uppercut left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,417024,120.0,311,2.591666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E8 - uppercut right_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,413016,120.0,308,2.566666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsPunches_c3d/E9 - body hook left_poses.npz,ACCAD,ACCAD/Male2MartialArtsPunches_c3d,442408,120.0,330,2.75,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D1 - stand to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,474472,120.0,354,2.95,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D10 - victory 2_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,1707600,120.0,1277,10.641666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D11 - ready to taunt one to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,864584,120.0,646,5.383333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D12 - ready to taunt two to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,864584,120.0,646,5.383333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D13 -crouch to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,604064,120.0,451,3.7583333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D14 -ready to crouch_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,535928,120.0,400,3.3333333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D15 - switch stance_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,490504,120.0,366,3.05,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D16 - switch stance and bounce_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,787096,120.0,588,4.9,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D2 - walk to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,704264,120.0,526,4.383333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D3 - run to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,425040,120.0,317,2.6416666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D4 - ready to relax_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,657504,120.0,491,4.091666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D5 - ready to walk away_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,716288,120.0,535,4.458333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D7 - walk to bow_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,1135792,120.0,849,7.075,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D8 - bow to ready_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,689568,120.0,515,4.291666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D9 - t2 - male2 blanks_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,935392,120.0,699,5.825,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D9 - victory 1_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,2119088,120.0,1585,13.208333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2MartialArtsStances_c3d/D9 - warm up to ready to warm up_poses.npz,ACCAD,ACCAD/Male2MartialArtsStances_c3d,1392304,120.0,1041,8.675,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C1 - stand to run_poses.npz,ACCAD,ACCAD/Male2Running_c3d,657504,120.0,491,4.091666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C11 - run turn left 90_poses.npz,ACCAD,ACCAD/Male2Running_c3d,453096,120.0,338,2.816666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C12 - run turn left 45_poses.npz,ACCAD,ACCAD/Male2Running_c3d,354232,120.0,264,2.2,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C13 - run turn left 135_poses.npz,ACCAD,ACCAD/Male2Running_c3d,495848,120.0,370,3.0833333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C14 - run turn right 90_poses.npz,ACCAD,ACCAD/Male2Running_c3d,510544,120.0,381,3.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C15 - run turn right 45_poses.npz,ACCAD,ACCAD/Male2Running_c3d,503864,120.0,376,3.1333333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C16 - run turn right 135_poses.npz,ACCAD,ACCAD/Male2Running_c3d,507872,120.0,379,3.158333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C17 - run change direction_poses.npz,ACCAD,ACCAD/Male2Running_c3d,490504,120.0,366,3.05,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C18 - run to hop to walk_poses.npz,ACCAD,ACCAD/Male2Running_c3d,725640,120.0,542,4.516666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C19 - run to jump to walk_poses.npz,ACCAD,ACCAD/Male2Running_c3d,570664,120.0,426,3.55,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C20 - run to pickup box_poses.npz,ACCAD,ACCAD/Male2Running_c3d,467792,120.0,349,2.908333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C23 - put down box to run_poses.npz,ACCAD,ACCAD/Male2Running_c3d,518560,120.0,387,3.225,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C24 - quick sidestep left_poses.npz,ACCAD,ACCAD/Male2Running_c3d,323504,120.0,241,2.0083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C25 - quick sidestep right_poses.npz,ACCAD,ACCAD/Male2Running_c3d,324840,120.0,242,2.0166666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C26 - run to crouch_poses.npz,ACCAD,ACCAD/Male2Running_c3d,380952,120.0,284,2.3666666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C3 - run_poses.npz,ACCAD,ACCAD/Male2Running_c3d,437064,120.0,326,2.716666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C4 - run to walk a_poses.npz,ACCAD,ACCAD/Male2Running_c3d,618760,120.0,462,3.85,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C4 - run to walk_poses.npz,ACCAD,ACCAD/Male2Running_c3d,618760,120.0,462,3.85,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C5 - walk to run_poses.npz,ACCAD,ACCAD/Male2Running_c3d,573336,120.0,428,3.566666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C6 - stand to run backwards_poses.npz,ACCAD,ACCAD/Male2Running_c3d,934056,120.0,698,5.816666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C7 - run backwards t2_poses.npz,ACCAD,ACCAD/Male2Running_c3d,517224,120.0,386,3.216666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C8 - run backwards to stand_poses.npz,ACCAD,ACCAD/Male2Running_c3d,644144,120.0,481,4.008333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Running_c3d/C9 - run backwards turn run forward_poses.npz,ACCAD,ACCAD/Male2Running_c3d,576008,120.0,430,3.5833333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B10 -  Walk turn left 45_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,960776,120.0,718,5.983333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B11 -  Walk turn left 135_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,1042272,120.0,779,6.491666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B13 -  Walk turn right 90_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,901992,120.0,674,5.616666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B14 -  Walk turn right 45 t2_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,931384,120.0,696,5.8,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B14 -  Walk turn right 45_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,657504,120.0,491,4.091666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B15 -  Walk turn around_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,1205264,120.0,901,7.508333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B17 -  Walk to hop to walk a_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,881952,120.0,659,5.491666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B17 -  Walk to hop to walk_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,881952,120.0,659,5.491666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B18 -  Walk to leap to walk t2_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,757704,120.0,566,4.716666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B18 -  Walk to leap to walk t3_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,983488,120.0,735,6.125,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B18 -  Walk to leap to walk_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,461112,120.0,344,2.8666666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B19 -  Walk to pickup box_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,1071664,120.0,801,6.675,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B20 -  Walk with box_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,1034256,120.0,773,6.441666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B21 -  put down box to walk a_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,891304,120.0,666,5.55,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B21 -  put down box to walk_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,891304,120.0,666,5.55,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B22 -  side step left_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,396984,120.0,296,2.466666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B23 -  side step right_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,482488,120.0,360,3.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B24 -  walk to crouch_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,980816,120.0,733,6.108333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B26 -  walk to skip_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,943408,120.0,705,5.875,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B27 -  skip to walk a_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,733656,120.0,548,4.566666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B4 - Stand to Walk backwards_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,740336,120.0,553,4.608333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B5 -  Walk backwards_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,1304128,120.0,975,8.125,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/Male2Walking_c3d/B9 -  Walk turn left 90_poses.npz,ACCAD,ACCAD/Male2Walking_c3d,808472,120.0,604,5.033333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E1 - Turn around right_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,2302120,120.0,1722,14.35,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E10 - side step right_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,310144,120.0,231,1.925,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E11 - block left high_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,433056,120.0,323,2.691666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E12 - block left low_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,924704,120.0,691,5.758333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E13 - block right high_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,497184,120.0,371,3.091666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E14 - block right low_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,473136,120.0,353,2.941666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E15 - block left middle_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,372936,120.0,278,2.316666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E16 - block right middle_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,402328,120.0,300,2.5,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E17 - block middle high_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,409008,120.0,305,2.5416666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E18 - block middle low_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,479816,120.0,358,2.9833333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E19 - dodge left t2_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,413016,120.0,308,2.566666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E19 - dodge left_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,358240,120.0,267,2.225,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E2 - Turn around left_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,2099048,120.0,1570,13.083333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E20 - dodge right_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,449088,120.0,335,2.7916666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E21 - duck left_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,439736,120.0,328,2.7333333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E22 - duck right_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,407672,120.0,304,2.533333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E3 - advance_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,1020896,120.0,763,6.358333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E4 - quick advance_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,600056,120.0,448,3.7333333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E5 - retreat_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,1238664,120.0,926,7.716666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E6 - quick retreat_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,860576,120.0,643,5.358333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E7 - super fast advance_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,681552,120.0,509,4.241666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E8 - bounce_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,1211944,120.0,906,7.55,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/MartialArtsWalksTurns_c3d/E9 - side step left_poses.npz,ACCAD,ACCAD/MartialArtsWalksTurns_c3d,366256,120.0,273,2.275,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/s001/EricCamper04_poses.npz,ACCAD,ACCAD/s001,2589360,120.0,1937,16.141666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/s007/QkWalk1_poses.npz,ACCAD,ACCAD/s007,411680,120.0,307,2.558333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/s008/Run1_poses.npz,ACCAD,ACCAD/s008,291440,120.0,217,1.8083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/s009/Sprint1_poses.npz,ACCAD,ACCAD/s009,355568,120.0,265,2.2083333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/ACCAD/s011/walkdog_poses.npz,ACCAD,ACCAD/s011,2613408,120.0,1955,16.291666666666668,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLhandball/S01_Expert/Trial_upper_left_005_poses.npz,BMLhandball,BMLhandball/S01_Expert,1127776,120.0,843,7.025,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLhandball/S01_Expert/Trial_upper_left_006_poses.npz,BMLhandball,BMLhandball/S01_Expert,991504,120.0,741,6.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLhandball/S01_Expert/Trial_upper_left_012_poses.npz,BMLhandball,BMLhandball/S01_Expert,1803792,120.0,1349,11.241666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLhandball/S01_Expert/Trial_upper_left_033_poses.npz,BMLhandball,BMLhandball/S01_Expert,1765048,120.0,1320,11.0,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLhandball/S01_Expert/Trial_upper_left_049_poses.npz,BMLhandball,BMLhandball/S01_Expert,1778408,120.0,1330,11.083333333333334,156,10.0,0,0,0
